id,host_since,host_response_rate,neighbourhood,property_type,room_type,accommodates,bathrooms,bedrooms,price,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating,review_scores_cleanliness,review_scores_location
18145,2015,100,I Centro Storico,Entire rental unit,Entire home/apt,4,1,1,103,1,1125,164,4.91,4.85,4.97
1277,2013,100,X Ostia/Acilia,Private room in bed and breakfast,Private room,2,1,1,25,1,30,164,4.67,4.78,4.57
9908,2017,100,I Centro Storico,Room in serviced apartment,Hotel room,2,1,1,47,1,1125,164,4.65,4.79,4.75
2069,2014,100,XIII Aurelia,Entire rental unit,Entire home/apt,4,1,1,59,2,1125,164,4.51,4.49,4.8
5899,2015,90,VIII Appia Antica,Entire rental unit,Entire home/apt,2,1,1,40,2,15,164,4.66,4.9,4.51
6562,2016,100,I Centro Storico,Entire rental unit,Entire home/apt,5,1,1,90,2,1124,164,4.78,4.73,4.99
7611,2016,100,XI Arvalia/Portuense,Entire rental unit,Entire home/apt,4,1,2,75,2,1124,164,4.93,4.96,4.61
9684,2015,100,XII Monte Verde,Entire rental unit,Entire home/apt,4,1,1,62,2,1125,164,4.89,4.87,4.88
9982,2013,100,V Prenestino/Centocelle,Entire rental unit,Entire home/apt,1,1,1,35,2,60,164,4.96,4.99,4.68
10896,2017,100,VIII Appia Antica,Entire rental unit,Entire home/apt,4,1,2,60,2,30,164,4.95,4.96,4.83
11443,2012,93,I Centro Storico,Entire rental unit,Entire home/apt,3,1,1,56,2,29,164,4.65,4.49,4.93
14650,2019,100,I Centro Storico,Private room in bed and breakfast,Private room,2,1,1,35,2,1125,164,4.77,4.9,4.63
7255,2014,100,I Centro Storico,Private room in rental unit,Private room,1,1,1,40,2,1125,164,4.48,4.72,4.91
10423,2016,92,XIII Aurelia,Room in bed and breakfast,Hotel room,2,1,1,48,2,1125,164,4.79,4.94,4.87
6154,2016,100,I Centro Storico,Entire rental unit,Entire home/apt,6,2,2,99,2,1125,164,4.49,4.61,4.92
9888,2013,100,V Prenestino/Centocelle,Entire loft,Entire home/apt,2,1,1,54,3,1124,164,4.91,4.91,4.44
5450,2015,100,I Centro Storico,Entire rental unit,Entire home/apt,4,1,1,136,3,7,164,4.84,4.82,4.98
8465,2016,100,I Centro Storico,Entire rental unit,Entire home/apt,3,1,1,56,5,30,164,4.8,4.78,4.98
1191,2013,78,XIII Aurelia,Entire rental unit,Entire home/apt,3,1.5,1,29,1,1125,165,4.51,4.43,4.66
9943,2017,100,I Centro Storico,Shared room in rental unit,Shared room,1,1.5,1,15,1,1125,165,4.83,4.86,4.6
1841,2011,100,XV Cassia/Flaminia,Entire rental unit,Entire home/apt,2,1,1,70,2,1000,165,4.55,4.66,4.46
5624,2015,100,VIII Appia Antica,Entire rental unit,Entire home/apt,3,1,1,63,2,90,165,4.95,4.99,4.81
6519,2016,100,XIII Aurelia,Entire rental unit,Entire home/apt,5,1,1,51,2,30,165,4.81,4.91,4.77
7446,2016,100,I Centro Storico,Entire rental unit,Entire home/apt,3,1,1,70,2,90,165,4.89,4.92,4.97
9798,2014,100,II Parioli/Nomentano,Entire rental unit,Entire home/apt,3,1,1,40,2,1125,165,4.85,4.95,4.37
7260,2016,100,VII San Giovanni/Cinecitta,Entire rental unit,Entire home/apt,6,2,2,103,3,1000,165,4.98,4.97,4.8
3969,2015,100,I Centro Storico,Entire rental unit,Entire home/apt,4,1,2,736,1,1125,166,4.78,4.88,4.98
5877,2010,100,I Centro Storico,Entire rental unit,Entire home/apt,6,1,1,40,1,29,166,4.49,4.49,4.94
9083,2017,98,I Centro Storico,Private room in rental unit,Private room,1,1,1,34,1,90,166,4.55,4.75,4.84
4474,2014,100,I Centro Storico,Entire condominium (condo),Entire home/apt,4,2.5,2,175,1,28,166,4.84,4.87,4.96
39,2010,100,V Prenestino/Centocelle,Entire rental unit,Entire home/apt,4,1,2,53,2,28,166,4.8,4.79,4.48
1770,2014,100,I Centro Storico,Entire rental unit,Entire home/apt,2,1,1,120,2,1125,166,4.76,4.83,4.75
12281,2011,100,I Centro Storico,Entire rental unit,Entire home/apt,3,1,1,72,2,7,166,5,4.96,4.96
1780,2014,100,I Centro Storico,Entire rental unit,Entire home/apt,10,4,4,428,2,1125,166,4.84,4.87,4.93
911,2013,100,I Centro Storico,Entire rental unit,Entire home/apt,4,1,2,100,3,1125,166,4.72,4.82,4.93
6636,2016,100,XIII Aurelia,Entire rental unit,Entire home/apt,5,1,2,73,3,30,166,4.87,4.94,4.88
8284,2016,100,XII Monte Verde,Entire rental unit,Entire home/apt,4,1,1,40,3,1125,166,4.89,4.84,4.6
3978,2015,100,I Centro Storico,Entire rental unit,Entire home/apt,4,2,2,120,6,540,166,4.94,4.95,4.97
6936,2016,100,I Centro Storico,Entire rental unit,Entire home/apt,4,1,1,52,2,100,167,4.37,4.45,4.88
8928,2017,100,I Centro Storico,Entire rental unit,Entire home/apt,4,1,1,75,2,1125,167,4.9,4.89,4.98
10981,2015,100,I Centro Storico,Entire rental unit,Entire home/apt,5,1,2,82,2,1124,167,4.37,4.52,4.96
1108,2012,60,I Centro Storico,Room in serviced apartment,Hotel room,4,1,1,95,2,90,167,4.14,4.24,4.61
4468,2015,67,I Centro Storico,Entire rental unit,Entire home/apt,5,1.5,2,139,2,1124,167,4.75,4.8,4.99
3118,2014,100,I Centro Storico,Entire rental unit,Entire home/apt,5,2,2,100,2,1125,167,4.59,4.78,4.96
771,2012,100,I Centro Storico,Entire rental unit,Entire home/apt,9,3,3,190,2,20,167,4.93,4.97,4.91
8913,2017,100,I Centro Storico,Entire rental unit,Entire home/apt,6,3,3,110,2,29,167,4.78,4.59,4.91
10977,2017,100,I Centro Storico,Entire rental unit,Entire home/apt,4,1,2,99,3,31,167,4.89,4.83,4.99
7061,2015,100,I Centro Storico,Entire rental unit,Entire home/apt,9,2,3,123,3,1125,167,4.8,4.85,4.65
8727,2016,100,I Centro Storico,Entire rental unit,Entire home/apt,6,2,2,153,3,29,167,4.97,4.97,5
3111,2014,100,I Centro Storico,Entire rental unit,Entire home/apt,4,1,1,70,5,30,167,4.92,4.81,4.99
965,2013,100,I Centro Storico,Entire rental unit,Entire home/apt,8,1,3,90,1,28,168,4.69,4.69,4.7
2494,2012,100,X Ostia/Acilia,Entire rental unit,Entire home/apt,4,1,2,79,1,29,168,4.84,4.91,4.53
8509,2014,100,II Parioli/Nomentano,Entire rental unit,Entire home/apt,2,1,1,58,1,30,168,4.77,4.81,4.77
10652,2012,100,V Prenestino/Centocelle,Entire rental unit,Entire home/apt,3,1,1,37,1,1125,168,4.68,4.67,4.65
4633,2015,100,VIII Appia Antica,Entire rental unit,Entire home/apt,6,2,2,90,1,182,168,4.86,4.97,4.59
4092,2015,100,XII Monte Verde,Entire condominium (condo),Entire home/apt,4,1,2,60,2,1125,168,4.86,4.98,4.64
4779,2015,100,XIII Aurelia,Entire guest suite,Entire home/apt,2,1,1,42,2,30,168,4.85,4.89,4.73
1186,2012,100,I Centro Storico,Entire rental unit,Entire home/apt,3,1,2,53,2,1125,168,4.45,4.34,4.91
2141,2014,100,I Centro Storico,Entire rental unit,Entire home/apt,4,1,1,116,2,1125,168,4.8,4.88,4.95
7209,2016,100,VII San Giovanni/Cinecitta,Entire rental unit,Entire home/apt,2,1,1,60,2,1125,168,4.86,4.98,4.84
4695,2013,100,I Centro Storico,Entire rental unit,Entire home/apt,8,2,3,136,2,1125,168,4.6,4.69,4.95
4551,2014,100,XIII Aurelia,Entire rental unit,Entire home/apt,4,1,2,75,3,30,168,4.49,4.57,4.72
9483,2015,100,I Centro Storico,Entire rental unit,Entire home/apt,3,1,1,61,3,28,168,4.9,4.9,4.9
12153,2014,100,I Centro Storico,Entire rental unit,Entire home/apt,2,1,1,74,3,365,168,4.8,4.9,4.94
2598,2014,100,I Centro Storico,Entire rental unit,Entire home/apt,7,2,3,119,3,29,168,4.71,4.63,4.9
5821,2014,100,I Centro Storico,Entire rental unit,Entire home/apt,6,2,2,104,3,30,168,4.84,4.81,4.99
1916,2014,100,I Centro Storico,Entire rental unit,Entire home/apt,4,1,1,80,5,90,168,4.72,4.85,4.75
5239,2011,94,I Centro Storico,Entire condominium (condo),Entire home/apt,4,1,1,73,1,1125,169,4.61,4.37,4.88
9970,2014,100,V Prenestino/Centocelle,Entire condominium (condo),Entire home/apt,2,1,1,33,1,30,169,4.89,4.94,4.58
7499,2016,100,I Centro Storico,Entire rental unit,Entire home/apt,4,1,1,86,1,1125,169,4.83,4.81,4.98
7172,2016,73,I Centro Storico,Entire rental unit,Entire home/apt,3,2,1,73,1,28,169,4.76,4.78,4.7
7847,2016,100,I Centro Storico,Entire rental unit,Entire home/apt,4,1,1,91,2,1125,169,4.92,4.96,4.98
9653,2015,100,I Centro Storico,Entire rental unit,Entire home/apt,4,1,1,58,2,28,169,4.83,4.85,4.56
3003,2014,100,I Centro Storico,Private room in rental unit,Private room,1,1,1,42,2,1125,169,4.57,4.6,4.89
4347,2013,100,I Centro Storico,Entire rental unit,Entire home/apt,2,1.5,1,70,2,90,169,4.64,4.66,4.98
4475,2013,100,I Centro Storico,Entire rental unit,Entire home/apt,6,2,2,113,2,1125,169,4.75,4.89,4.98
49,2010,98,I Centro Storico,Entire rental unit,Entire home/apt,2,1,1,69,3,365,169,4.47,4.51,4.94
3491,2014,100,I Centro Storico,Entire rental unit,Entire home/apt,4,2,2,90,3,1125,169,4.95,4.94,4.95
9886,2017,100,I Centro Storico,Entire rental unit,Entire home/apt,5,1,1,173,1,1125,170,4.77,4.76,4.99
5301,2012,100,XII Monte Verde,Private room in rental unit,Private room,2,2,1,58,1,1125,170,4.43,4.49,4.6
4195,2015,90,I Centro Storico,Entire condominium (condo),Entire home/apt,2,1,2,65,2,1125,170,4.75,4.86,4.93
5134,2013,100,I Centro Storico,Entire loft,Entire home/apt,4,1,1,90,2,30,170,4.95,4.97,4.84
4622,2015,90,XIII Aurelia,Entire rental unit,Entire home/apt,4,1,1,89,2,30,170,4.89,4.93,4.77
5453,2015,100,VII San Giovanni/Cinecitta,Entire rental unit,Entire home/apt,2,1,1,55,2,30,170,4.86,4.92,4.79
7933,2016,100,I Centro Storico,Entire rental unit,Entire home/apt,3,1,1,59,2,1125,170,4.62,4.59,4.94
1656,2013,100,I Centro Storico,Private room in rental unit,Private room,2,1,1,59,2,10,170,4.79,4.94,4.96
977,2013,100,I Centro Storico,Private room in rental unit,Private room,3,1.5,1,53,2,1125,170,4.68,4.69,4.92
66,2010,100,VII San Giovanni/Cinecitta,Entire rental unit,Entire home/apt,4,1,1,49,3,730,170,4.51,4.57,4.58
471,2012,90,XII Monte Verde,Entire rental unit,Entire home/apt,3,1,1,45,3,90,170,4.69,4.83,4.52
6985,2011,100,I Centro Storico,Entire rental unit,Entire home/apt,2,1,1,118,3,365,170,4.79,4.89,4.98
498,2012,100,I Centro Storico,Entire rental unit,Entire home/apt,5,2,2,55,3,1125,170,4.7,4.78,4.74
4533,2015,100,I Centro Storico,Entire rental unit,Entire home/apt,2,1,1,75,5,15,170,4.83,4.96,4.92
12425,2016,95,I Centro Storico,Entire rental unit,Entire home/apt,3,1,1,70,1,365,171,4.42,4.2,4.8
1469,2013,100,I Centro Storico,Private room in condominium (condo),Private room,2,1,1,52,1,1125,171,4.86,4.93,4.85
3904,2013,100,I Centro Storico,Entire rental unit,Entire home/apt,4,1,1,83,2,150,171,4.62,4.53,4.95
4106,2014,100,I Centro Storico,Entire rental unit,Entire home/apt,6,1,1,885,2,240,171,4.43,4.51,4.89
7695,2016,100,II Parioli/Nomentano,Entire rental unit,Entire home/apt,2,1,1,35,2,15,171,4.65,4.72,4.71
8027,2014,100,I Centro Storico,Entire rental unit,Entire home/apt,4,1,1,95,2,1125,171,4.94,4.93,4.93
9414,2017,100,I Centro Storico,Entire rental unit,Entire home/apt,4,1,1,51,2,30,171,4.77,4.72,4.85
15181,2015,100,I Centro Storico,Entire rental unit,Entire home/apt,2,1,1,69,2,1125,171,4.88,4.92,4.95
8162,2014,100,I Centro Storico,Entire serviced apartment,Entire home/apt,3,1,1,70,2,1125,171,4.9,4.9,4.94
6278,2014,100,I Centro Storico,Private room in bed and breakfast,Private room,2,1,1,50,2,1125,171,4.81,4.95,4.84
3581,2015,100,I Centro Storico,Entire condominium (condo),Entire home/apt,3,1,1,90,3,29,171,4.84,4.73,4.98
182,2010,98,I Centro Storico,Entire rental unit,Entire home/apt,2,1,1,90,3,1125,171,4.55,4.57,4.95
2857,2014,100,I Centro Storico,Entire rental unit,Entire home/apt,5,1,2,56,3,120,171,4.82,4.75,4.91
6325,2015,100,XII Monte Verde,Entire rental unit,Entire home/apt,4,1,1,40,3,90,171,4.74,4.78,4.6
2174,2011,100,I Centro Storico,Entire rental unit,Entire home/apt,9,2,3,230,3,1123,171,4.88,4.9,4.87
9080,2016,100,I Centro Storico,Entire rental unit,Entire home/apt,4,2,2,102,3,14,171,4.98,4.98,4.96
4998,2015,100,I Centro Storico,Entire rental unit,Entire home/apt,4,1,3,90,4,1124,171,4.86,4.92,4.88
1924,2014,100,I Centro Storico,Entire loft,Entire home/apt,4,1,1,177,1,1125,172,4.59,4.62,4.9
3512,2015,100,XIII Aurelia,Entire rental unit,Entire home/apt,3,1,1,60,1,1125,172,4.78,4.93,4.78
880,2012,100,XIII Aurelia,Entire rental unit,Entire home/apt,4,1,2,57,2,90,172,4.94,4.92,4.66
1817,2013,92,I Centro Storico,Entire rental unit,Entire home/apt,6,1,1,250,2,1125,172,4.85,4.91,4.78
6904,2015,100,I Centro Storico,Entire rental unit,Entire home/apt,4,1,1,81,2,28,172,4.73,4.84,4.98
8989,2014,100,VII San Giovanni/Cinecitta,Entire rental unit,Entire home/apt,3,1,1,31,2,1124,172,4.47,4.63,4.61
10556,2017,100,XII Monte Verde,Entire rental unit,Entire home/apt,2,1,1,45,2,1125,172,4.9,4.94,4.56
12165,2013,100,I Centro Storico,Entire rental unit,Entire home/apt,2,1,1,39,2,30,172,4.58,4.8,4.68
5907,2015,100,VIII Appia Antica,Private room in rental unit,Private room,4,1,1,45,2,30,172,4.88,4.93,4.78
6553,2016,100,XIII Aurelia,Entire rental unit,Entire home/apt,4,1.5,1,82,2,1125,172,4.91,4.94,4.65
1720,2012,100,I Centro Storico,Entire rental unit,Entire home/apt,4,1,1,100,3,1125,172,4.73,4.68,4.9
4640,2010,100,I Centro Storico,Entire rental unit,Entire home/apt,3,1,1,73,3,30,172,4.77,4.87,4.98
7083,2012,100,I Centro Storico,Entire rental unit,Entire home/apt,4,1,1,71,3,31,172,4.74,4.84,4.92
9759,2015,100,XIII Aurelia,Entire rental unit,Entire home/apt,2,1,1,40,3,29,172,4.9,4.87,4.8
4086,2015,100,I Centro Storico,Entire rental unit,Entire home/apt,6,3,3,295,3,28,172,4.87,4.85,4.97
5277,2015,100,I Centro Storico,Entire rental unit,Entire home/apt,6,1,3,100,5,365,172,4.88,4.9,4.95
5384,2015,100,I Centro Storico,Entire rental unit,Entire home/apt,4,1,1,105,5,1124,172,4.65,4.76,4.89
13572,2015,97,I Centro Storico,Entire rental unit,Entire home/apt,2,1,1,48,1,28,173,4.38,4.25,4.96
2126,2014,100,I Centro Storico,Entire rental unit,Entire home/apt,6,2,2,175,1,100,173,4.79,4.84,4.98
7393,2015,100,I Centro Storico,Entire rental unit,Entire home/apt,4,2,1,143,1,1125,173,4.75,4.61,4.97
5742,2015,100,V Prenestino/Centocelle,Entire condominium (condo),Entire home/apt,5,1,2,45,2,30,173,4.87,4.9,4.5
5236,2012,100,I Centro Storico,Entire rental unit,Entire home/apt,4,1,1,90,2,365,173,4.94,4.92,4.88
6425,2016,100,I Centro Storico,Entire rental unit,Entire home/apt,4,1,1,130,2,28,173,4.73,4.88,4.92
11123,2017,100,I Centro Storico,Entire rental unit,Entire home/apt,3,1,1,68,2,1125,173,4.77,4.86,4.88
7915,2015,100,I Centro Storico,Entire rental unit,Entire home/apt,4,1.5,2,104,2,29,173,4.9,4.93,4.96
1975,2010,90,I Centro Storico,Entire rental unit,Entire home/apt,7,2,3,115,2,365,173,4.77,4.81,4.64
8365,2016,96,I Centro Storico,Entire rental unit,Entire home/apt,4,2,1,81,3,365,173,4.66,4.77,4.93
3250,2013,100,I Centro Storico,Entire rental unit,Entire home/apt,4,1,1,89,4,1125,173,4.92,4.97,4.91
6845,2016,100,I Centro Storico,Entire rental unit,Entire home/apt,7,2,2,130,4,1125,173,4.97,5,4.96
428,2012,100,I Centro Storico,Entire rental unit,Entire home/apt,3,1,1,91,5,1125,173,4.64,4.71,4.7
11775,2017,97,I Centro Storico,Entire condominium (condo),Entire home/apt,6,1,2,94,2,30,174,4.46,4.48,4.87
1012,2013,100,I Centro Storico,Entire rental unit,Entire home/apt,4,1,1,91,2,1125,174,4.62,4.47,4.86
2191,2013,100,I Centro Storico,Entire rental unit,Entire home/apt,4,1,1,37,3,1125,174,4.41,4.18,4.93
3204,2014,100,I Centro Storico,Entire rental unit,Entire home/apt,4,1,2,91,3,1125,174,4.81,4.87,4.95
3934,2012,100,I Centro Storico,Entire rental unit,Entire home/apt,3,1,1,93,3,1124,174,4.9,4.92,4.95
4036,2015,100,I Centro Storico,Entire rental unit,Entire home/apt,3,1,1,157,3,30,174,4.8,4.89,4.96
6971,2014,100,I Centro Storico,Entire rental unit,Entire home/apt,4,1,2,96,3,365,174,4.75,4.64,4.98
1192,2012,100,II Parioli/Nomentano,Private room in rental unit,Private room,1,1,1,35,3,365,174,4.61,4.53,4.34
1447,2013,0,XIII Aurelia,Private room in rental unit,Private room,2,1,1,49,3,1125,174,4.64,4.74,4.83
2918,2014,100,I Centro Storico,Entire rental unit,Entire home/apt,6,2,3,170,3,29,174,4.63,4.6,4.98
7600,2013,100,I Centro Storico,Entire rental unit,Entire home/apt,2,1,1,82,4,28,174,4.97,4.97,4.96
4438,2014,100,V Prenestino/Centocelle,Entire rental unit,Entire home/apt,2,1,1,46,5,1125,174,4.54,4.68,4.46
325,2011,100,I Centro Storico,Entire rental unit,Entire home/apt,3,1,1,92,1,540,175,4.7,4.79,4.91
8489,2016,100,I Centro Storico,Entire rental unit,Entire home/apt,4,1,1,71,1,1125,175,4.92,4.94,4.91
9946,2017,100,I Centro Storico,Shared room in rental unit,Shared room,1,1.5,1,15,1,1125,175,4.86,4.87,4.71
730,2012,50,XIII Aurelia,Entire rental unit,Entire home/apt,5,1,2,60,2,1125,175,4.79,4.86,4.7
4028,2010,100,I Centro Storico,Entire rental unit,Entire home/apt,4,1,1,85,2,1125,175,4.79,4.85,4.97
5870,2015,100,I Centro Storico,Entire rental unit,Entire home/apt,3,1,1,37,2,1125,175,4.44,4.69,4.94
6130,2016,100,I Centro Storico,Private room in condominium (condo),Private room,3,1,1,45,2,30,175,4.38,4.53,4.77
1533,2013,90,XIII Aurelia,Private room in rental unit,Private room,1,1.5,1,38,2,1125,175,4.95,4.98,4.79
6561,2014,100,I Centro Storico,Entire loft,Entire home/apt,4,2,2,199,3,1125,175,4.57,4.77,4.9
6424,2016,100,II Parioli/Nomentano,Entire rental unit,Entire home/apt,5,2,2,168,3,1125,175,4.91,4.98,4.46
5398,2015,100,XII Monte Verde,Entire condominium (condo),Entire home/apt,7,2,3,90,5,1125,175,4.96,4.98,4.67
3523,2014,100,V Prenestino/Centocelle,Entire rental unit,Entire home/apt,2,1,1,45,6,1125,175,4.84,4.93,4.47
7370,2016,100,I Centro Storico,Room in bed and breakfast,Hotel room,2,1,1,41,1,30,176,4.76,4.9,4.71
3449,2015,100,VII San Giovanni/Cinecitta,Entire condominium (condo),Entire home/apt,8,1.5,3,45,1,28,176,4.46,4.62,4.51
6094,2016,86,VII San Giovanni/Cinecitta,Private room in rental unit,Private room,2,1,1,36,2,1125,176,4.59,4.71,4.49
1123,2013,100,XII Monte Verde,Entire rental unit,Entire home/apt,5,2,2,60,2,35,176,4.73,4.7,4.55
3329,2013,100,II Parioli/Nomentano,Entire rental unit,Entire home/apt,6,2,2,113,2,1125,176,4.44,4.42,4.7
12293,2014,97,I Centro Storico,Entire rental unit,Entire home/apt,6,2,2,134,2,1125,176,4.89,5,5
5339,2015,100,V Prenestino/Centocelle,Entire loft,Entire home/apt,4,1,1,60,3,30,176,4.5,4.52,4.36
3045,2014,100,I Centro Storico,Entire rental unit,Entire home/apt,4,1,2,129,3,30,176,4.89,4.9,4.99
3515,2010,100,I Centro Storico,Entire rental unit,Entire home/apt,3,1,1,85,3,28,176,4.73,4.75,4.98
7324,2015,100,I Centro Storico,Entire rental unit,Entire home/apt,6,2,3,117,3,1125,176,4.93,4.97,4.93
4898,2012,100,XI Arvalia/Portuense,Entire rental unit,Entire home/apt,2,1.5,1,24,4,30,176,4.52,4.69,4.33
6786,2016,100,I Centro Storico,Entire rental unit,Entire home/apt,4,1.5,2,400,5,1125,176,4.95,4.97,4.97
4567,2012,100,XIII Aurelia,Entire rental unit,Entire home/apt,2,1,1,62,1,60,177,4.89,4.75,4.89
2965,2014,100,II Parioli/Nomentano,Entire condominium (condo),Entire home/apt,4,2.5,2,120,1,90,177,4.8,4.93,4.78
639,2012,100,I Centro Storico,Entire rental unit,Entire home/apt,8,4,4,200,1,1125,177,4.77,4.83,4.89
4666,2013,100,I Centro Storico,Entire rental unit,Entire home/apt,4,1,2,161,2,29,177,4.87,4.84,4.92
11657,2013,100,I Centro Storico,Entire rental unit,Entire home/apt,3,1,1,38,2,20,177,4.81,4.8,4.69
1925,2014,100,I Centro Storico,Entire rental unit,Entire home/apt,6,2,3,120,2,365,177,4.9,4.94,4.92
3341,2015,100,I Centro Storico,Entire rental unit,Entire home/apt,4,2,2,96,2,1125,177,4.79,4.88,4.98
1280,2013,100,I Centro Storico,Entire condominium (condo),Entire home/apt,4,1,1,106,3,90,177,4.95,4.95,4.98
1646,2012,100,I Centro Storico,Entire condominium (condo),Entire home/apt,2,1,1,89,3,60,177,4.55,4.74,4.81
3559,2014,100,I Centro Storico,Entire rental unit,Entire home/apt,4,1,1,90,3,90,177,4.63,4.77,4.96
3792,2012,100,I Centro Storico,Entire rental unit,Entire home/apt,4,1,1,67,3,1125,177,4.57,4.7,4.83
5686,2011,100,I Centro Storico,Entire rental unit,Entire home/apt,4,1,1,70,3,29,177,4.75,4.73,4.85
7111,2010,100,I Centro Storico,Entire rental unit,Entire home/apt,8,2,3,73,3,1125,177,4.45,4.45,4.79
1420,2013,100,I Centro Storico,Entire rental unit,Entire home/apt,4,1,2,100,4,30,177,4.84,4.84,4.91
13568,2014,100,II Parioli/Nomentano,Entire condominium (condo),Entire home/apt,4,1,2,99,1,1125,178,4.83,4.89,4.73
5706,2014,100,VII San Giovanni/Cinecitta,Entire rental unit,Entire home/apt,5,1,2,55,1,1125,178,4.78,4.93,4.35
5385,2015,100,I Centro Storico,Private room in bed and breakfast,Private room,2,1,1,82,1,1125,178,4.98,4.99,4.98
6006,2015,100,IV Tiburtina,Private room in rental unit,Private room,3,1,1,50,1,1125,178,4.55,4.82,4.52
7747,2012,100,I Centro Storico,Entire condominium (condo),Entire home/apt,4,1,2,118,2,30,178,4.94,4.94,4.83
5457,2015,100,I Centro Storico,Entire rental unit,Entire home/apt,2,1,1,58,2,28,178,4.9,4.96,4.87
5984,2016,100,I Centro Storico,Entire rental unit,Entire home/apt,2,1,1,67,2,1125,178,4.83,4.93,4.93
6869,2015,100,VII San Giovanni/Cinecitta,Entire rental unit,Entire home/apt,4,1,1,52,2,30,178,4.88,4.94,4.68
6938,2016,100,I Centro Storico,Entire rental unit,Entire home/apt,4,1,1,135,2,365,178,4.94,4.95,4.97
8762,2017,100,XI Arvalia/Portuense,Entire rental unit,Entire home/apt,4,1,1,60,2,29,178,4.51,4.57,4.57
9347,2015,100,II Parioli/Nomentano,Entire rental unit,Entire home/apt,2,1,1,75,2,28,178,4.91,4.7,4.84
10870,2014,100,I Centro Storico,Entire rental unit,Entire home/apt,2,1,1,85,2,1125,178,4.97,4.95,4.99
9629,2014,100,I Centro Storico,Room in bed and breakfast,Hotel room,3,1,1,55,2,1125,178,4.75,4.97,4.83
8460,2016,100,I Centro Storico,Entire rental unit,Entire home/apt,6,2,2,45,2,22,178,4.86,4.84,4.94
4491,2015,100,I Centro Storico,Entire condominium (condo),Entire home/apt,10,3,4,146,2,1125,178,4.9,4.88,4.94
1331,2013,100,XI Arvalia/Portuense,Entire rental unit,Entire home/apt,4,1,1,35,3,29,178,4.55,4.78,4.3
4039,2014,100,I Centro Storico,Entire rental unit,Entire home/apt,5,1,2,67,3,30,178,4.69,4.72,4.77
4568,2015,100,I Centro Storico,Entire rental unit,Entire home/apt,4,1,1,66,3,30,178,4.81,4.75,4.91
6647,2016,0,II Parioli/Nomentano,Entire rental unit,Entire home/apt,2,1,1,55,3,90,178,4.8,4.86,4.52
4407,2013,100,II Parioli/Nomentano,Entire rental unit,Entire home/apt,2,1,1,51,4,1125,178,4.85,4.96,4.4
9762,2017,100,V Prenestino/Centocelle,Entire rental unit,Entire home/apt,3,1,1,40,1,1125,179,4.8,4.92,4.16
4357,2015,100,I Centro Storico,Entire rental unit,Entire home/apt,4,1.5,1,79,2,1125,179,4.79,4.85,4.9
4494,2015,100,I Centro Storico,Entire rental unit,Entire home/apt,6,2,2,180,2,1125,179,4.87,4.91,4.97
5722,2014,100,I Centro Storico,Entire rental unit,Entire home/apt,9,2,3,173,2,1125,179,4.54,4.5,4.93
247,2010,100,VII San Giovanni/Cinecitta,Entire rental unit,Entire home/apt,4,1,1,50,3,365,179,4.35,4.49,4.51
989,2010,98,I Centro Storico,Entire rental unit,Entire home/apt,2,1,1,129,3,1125,179,4.72,4.73,4.98
3815,2014,100,I Centro Storico,Entire rental unit,Entire home/apt,4,1,1,130,3,1125,179,4.87,4.9,4.97
5945,2013,100,I Centro Storico,Entire rental unit,Entire home/apt,5,1,2,63,3,120,179,4.79,4.75,4.95
2829,2014,100,I Centro Storico,Entire loft,Entire home/apt,2,2,1,104,3,1125,179,4.88,4.77,4.92
4391,2015,100,I Centro Storico,Entire rental unit,Entire home/apt,2,1,1,46,4,1125,179,4.68,4.71,4.82
686,2012,100,XIII Aurelia,Private room in bed and breakfast,Private room,3,1,1,44,1,1125,180,4.8,4.94,4.83
5872,2015,100,I Centro Storico,Private room in villa,Private room,3,1,1,58,1,31,180,4.35,4.48,4.53
2968,2013,100,I Centro Storico,Room in bed and breakfast,Hotel room,2,1,1,70,1,30,180,4.84,4.84,4.97
5932,2015,100,I Centro Storico,Entire rental unit,Entire home/apt,4,1,1,117,2,180,180,4.98,4.96,4.97
481,2012,100,V Prenestino/Centocelle,Private room in rental unit,Private room,3,1,1,85,2,150,180,4.54,4.59,4.01
2806,2014,100,I Centro Storico,Private room in rental unit,Private room,2,1,1,75,2,15,180,4.72,4.76,4.88
3330,2013,100,I Centro Storico,Entire rental unit,Entire home/apt,6,2,2,202,2,120,180,4.41,4.48,4.92
6281,2015,100,XIII Aurelia,Entire rental unit,Entire home/apt,8,3,3,130,2,90,180,4.72,4.78,4.83
2602,2012,100,I Centro Storico,Entire rental unit,Entire home/apt,2,1,1,77,3,90,180,4.78,4.68,4.94
2757,2014,100,XII Monte Verde,Entire rental unit,Entire home/apt,4,1,1,70,3,365,180,4.62,4.78,4.67
3076,2013,100,I Centro Storico,Entire rental unit,Entire home/apt,4,1,1,100,3,15,180,4.78,4.91,4.9
5640,2015,100,V Prenestino/Centocelle,Private room in bed and breakfast,Private room,2,1,1,33,3,1124,180,4.64,4.64,4.46
3504,2012,92,II Parioli/Nomentano,Entire rental unit,Entire home/apt,7,3,3,189,3,1125,180,4.84,4.83,4.6
623,2012,100,VII San Giovanni/Cinecitta,Entire loft,Entire home/apt,2,1,1,49,1,30,181,4.92,4.97,4.58
